TF	Status	Gene
ENSG00000139687	Repression	ENSG00000119772
ENSG00000139687	Repression	ENSG00000101412
ENSG00000139687	Repression	ENSG00000282899
ENSG00000139687	Repression	ENSG00000112242
ENSG00000139687	Activation	ENSG00000117395
ENSG00000139687	Repression	ENSG00000077782
ENSG00000139687	Repression	ENSG00000170345
ENSG00000139687	Repression	ENSG00000136997
ENSG00000139687	Repression	ENSG00000132646
ENSG00000139687	Repression	ENSG00000139687
ENSG00000139687	Repression	ENSG00000080839
ENSG00000139687	Activation	ENSG00000133661
ENSG00000139687	Repression	ENSG00000198176
ENSG00000139687	Activation	ENSG00000112715
ENSG00000023287	Activation	ENSG00000139687
ENSG00000102054	Repression	ENSG00000039068
ENSG00000080839	Repression	ENSG00000012048
ENSG00000080839	Repression	ENSG00000145386
ENSG00000080839	Repression	ENSG00000277075
ENSG00000080839	Repression	ENSG00000198176
ENSG00000103479	Repression	ENSG00000012048
ENSG00000103479	Repression	ENSG00000088305
ENSG00000103479	Repression	ENSG00000051180
ENSG00000147274	Repression	ENSG00000120738
ENSG00000147274	Repression	ENSG00000170345
ENSG00000147274	Repression	ENSG00000175592
ENSG00000147274	Repression	ENSG00000171223
ENSG00000147274	Repression	ENSG00000130522
ENSG00000147274	Repression	ENSG00000157404
ENSG00000147274	Repression	ENSG00000047936
ENSG00000147274	Activation	ENSG00000265972
ENSG00000168214	Activation	ENSG00000136244
ENSG00000168214	Repression	ENSG00000284792
ENSG00000162924	Activation	ENSG00000140379
ENSG00000162924	Activation	ENSG00000023445
ENSG00000162924	Activation	ENSG00000108691
ENSG00000162924	Activation	ENSG00000124762
ENSG00000162924	Activation	ENSG00000159176
ENSG00000162924	Repression	ENSG00000133216
ENSG00000162924	Activation	ENSG00000125538
ENSG00000162924	Activation	ENSG00000134460
ENSG00000162924	Repression	ENSG00000136244
ENSG00000162924	Activation	ENSG00000007908
ENSG00000162924	Activation	ENSG00000112096
ENSG00000162924	Activation	ENSG00000118503
ENSG00000173039	Repression	ENSG00000165029
ENSG00000173039	Activation	ENSG00000085563
ENSG00000173039	Activation	ENSG00000118777
ENSG00000173039	Activation	ENSG00000163485
ENSG00000173039	Activation	ENSG00000237405
ENSG00000173039	Repression	ENSG00000142208
ENSG00000173039	Repression	ENSG00000105221
ENSG00000173039	Repression	ENSG00000275565
ENSG00000173039	Activation	ENSG00000104899
ENSG00000173039	Repression	ENSG00000169083
ENSG00000173039	Repression	ENSG00000186318
ENSG00000173039	Activation	ENSG00000002330
ENSG00000173039	Repression	ENSG00000087088
ENSG00000173039	Activation	ENSG00000171791
ENSG00000173039	Repression	ENSG00000171791
ENSG00000173039	Activation	ENSG00000140379
ENSG00000173039	Activation	ENSG00000171552
ENSG00000173039	Repression	ENSG00000171552
ENSG00000173039	Repression	ENSG00000153094
ENSG00000173039	Activation	ENSG00000069399
ENSG00000173039	Activation	ENSG00000182492
ENSG00000173039	Repression	ENSG00000145692
ENSG00000173039	Activation	ENSG00000110330
ENSG00000173039	Repression	ENSG00000110330
ENSG00000173039	Activation	ENSG00000023445
ENSG00000173039	Repression	ENSG00000023445
ENSG00000173039	Activation	ENSG00000089685
ENSG00000173039	Activation	ENSG00000125845
ENSG00000173039	Activation	ENSG00000139618
ENSG00000173039	Activation	ENSG00000172156
ENSG00000173039	Activation	ENSG00000108691
ENSG00000173039	Activation	ENSG00000115009
ENSG00000173039	Activation	ENSG00000102962
ENSG00000173039	Activation	ENSG00000274221
ENSG00000173039	Activation	ENSG00000274233
ENSG00000173039	Activation	ENSG00000134057
ENSG00000173039	Activation	ENSG00000110092
ENSG00000173039	Repression	ENSG00000110092
ENSG00000173039	Activation	ENSG00000118971
ENSG00000173039	Activation	ENSG00000121807
ENSG00000173039	Activation	ENSG00000183625
ENSG00000173039	Activation	ENSG00000126353
ENSG00000173039	Activation	ENSG00000101017
ENSG00000173039	Activation	ENSG00000116815
ENSG00000173039	Activation	ENSG00000121594
ENSG00000173039	Activation	ENSG00000112149
ENSG00000173039	Activation	ENSG00000114013
ENSG00000173039	Activation	ENSG00000039068
ENSG00000173039	Activation	ENSG00000135446
ENSG00000173039	Activation	ENSG00000105810
ENSG00000173039	Activation	ENSG00000124762
ENSG00000173039	Repression	ENSG00000124762
ENSG00000173039	Activation	ENSG00000079385
ENSG00000173039	Activation	ENSG00000205403
ENSG00000173039	Activation	ENSG00000003402
ENSG00000173039	Repression	ENSG00000003402
ENSG00000173039	Activation	ENSG00000001626
ENSG00000173039	Repression	ENSG00000164692
ENSG00000173039	Repression	ENSG00000139219
ENSG00000173039	Activation	ENSG00000276191
ENSG00000173039	Activation	ENSG00000132693
ENSG00000173039	Activation	ENSG00000184371
ENSG00000173039	Activation	ENSG00000164733
ENSG00000173039	Activation	ENSG00000163739
ENSG00000173039	Activation	ENSG00000169245
ENSG00000173039	Activation	ENSG00000107562
ENSG00000173039	Activation	ENSG00000169429
ENSG00000173039	Repression	ENSG00000169429
ENSG00000173039	Activation	ENSG00000180871
ENSG00000173039	Activation	ENSG00000121966
ENSG00000173039	Repression	ENSG00000137869
ENSG00000173039	Activation	ENSG00000105246
ENSG00000173039	Activation	ENSG00000146648
ENSG00000173039	Repression	ENSG00000120738
ENSG00000173039	Activation	ENSG00000116016
ENSG00000173039	Repression	ENSG00000119888
ENSG00000173039	Activation	ENSG00000185104
ENSG00000173039	Activation	ENSG00000026103
ENSG00000173039	Repression	ENSG00000026103
ENSG00000173039	Activation	ENSG00000117560
ENSG00000173039	Activation	ENSG00000107831
ENSG00000173039	Activation	ENSG00000165197
ENSG00000173039	Activation	ENSG00000037280
ENSG00000173039	Activation	ENSG00000115414
ENSG00000173039	Activation	ENSG00000049768
ENSG00000173039	Activation	ENSG00000107485
ENSG00000173039	Activation	ENSG00000131095
ENSG00000173039	Repression	ENSG00000183607
ENSG00000173039	Repression	ENSG00000125787
ENSG00000173039	Activation	ENSG00000084207
ENSG00000173039	Activation	ENSG00000137947
ENSG00000173039	Activation	ENSG00000113070
ENSG00000173039	Activation	ENSG00000206505
ENSG00000173039	Activation	ENSG00000173083
ENSG00000173039	Activation	ENSG00000176387
ENSG00000173039	Activation	ENSG00000114378
ENSG00000173039	Activation	ENSG00000090339
ENSG00000173039	Activation	ENSG00000197919
ENSG00000173039	Activation	ENSG00000171855
ENSG00000173039	Activation	ENSG00000111537
ENSG00000173039	Activation	ENSG00000136634
ENSG00000173039	Activation	ENSG00000168811
ENSG00000173039	Activation	ENSG00000113302
ENSG00000173039	Activation	ENSG00000124391
ENSG00000173039	Activation	ENSG00000150782
ENSG00000173039	Repression	ENSG00000115008
ENSG00000173039	Activation	ENSG00000125538
ENSG00000173039	Activation	ENSG00000136689
ENSG00000173039	Activation	ENSG00000109471
ENSG00000173039	Activation	ENSG00000110944
ENSG00000173039	Activation	ENSG00000136244
ENSG00000173039	Repression	ENSG00000136244
ENSG00000173039	Activation	ENSG00000125347
ENSG00000173039	Activation	ENSG00000137265
ENSG00000173039	Activation	ENSG00000185507
ENSG00000173039	Activation	ENSG00000171223
ENSG00000173039	Repression	ENSG00000142515
ENSG00000173039	Activation	ENSG00000148346
ENSG00000173039	Activation	ENSG00000079435
ENSG00000173039	Activation	ENSG00000175445
ENSG00000173039	Repression	ENSG00000283887
ENSG00000173039	Activation	ENSG00000168906
ENSG00000173039	Activation	ENSG00000143384
ENSG00000173039	Repression	ENSG00000143384
ENSG00000173039	Activation	ENSG00000196611
ENSG00000173039	Activation	ENSG00000262406
ENSG00000173039	Activation	ENSG00000137745
ENSG00000173039	Activation	ENSG00000157227
ENSG00000173039	Activation	ENSG00000087245
ENSG00000173039	Activation	ENSG00000100985
ENSG00000173039	Repression	ENSG00000100985
ENSG00000173039	Activation	ENSG00000198788
ENSG00000173039	Activation	ENSG00000136997
ENSG00000173039	Repression	ENSG00000136997
ENSG00000173039	Activation	ENSG00000105835
ENSG00000173039	Activation	ENSG00000149294
ENSG00000173039	Activation	ENSG00000109320
ENSG00000173039	Activation	ENSG00000100906
ENSG00000173039	Repression	ENSG00000100906
ENSG00000173039	Activation	ENSG00000278789
ENSG00000173039	Activation	ENSG00000166197
ENSG00000173039	Activation	ENSG00000089250
ENSG00000173039	Activation	ENSG00000007171
ENSG00000173039	Activation	ENSG00000164867
ENSG00000173039	Activation	ENSG00000086991
ENSG00000173039	Activation	ENSG00000255346
ENSG00000173039	Activation	ENSG00000123240
ENSG00000173039	Activation	ENSG00000180914
ENSG00000173039	Repression	ENSG00000285241
ENSG00000173039	Repression	ENSG00000004799
ENSG00000173039	Repression	ENSG00000082175
ENSG00000173039	Activation	ENSG00000122861
ENSG00000173039	Activation	ENSG00000011422
ENSG00000173039	Activation	ENSG00000166819
ENSG00000173039	Repression	ENSG00000112033
ENSG00000173039	Activation	ENSG00000117707
ENSG00000173039	Activation	ENSG00000169403
ENSG00000173039	Activation	ENSG00000284792
ENSG00000173039	Repression	ENSG00000284792
ENSG00000173039	Activation	ENSG00000148344
ENSG00000173039	Activation	ENSG00000073756
ENSG00000173039	Repression	ENSG00000073756
ENSG00000173039	Activation	ENSG00000087494
ENSG00000173039	Repression	ENSG00000169891
ENSG00000173039	Activation	ENSG00000117152
ENSG00000173039	Activation	ENSG00000104312
ENSG00000173039	Activation	ENSG00000197956
ENSG00000173039	Activation	ENSG00000134339
ENSG00000173039	Activation	ENSG00000115884
ENSG00000173039	Activation	ENSG00000007908
ENSG00000173039	Repression	ENSG00000196136
ENSG00000173039	Activation	ENSG00000021355
ENSG00000173039	Activation	ENSG00000106366
ENSG00000173039	Repression	ENSG00000106366
ENSG00000173039	Activation	ENSG00000096717
ENSG00000173039	Activation	ENSG00000153291
ENSG00000173039	Activation	ENSG00000124216
ENSG00000173039	Activation	ENSG00000112096
ENSG00000173039	Activation	ENSG00000198648
ENSG00000173039	Activation	ENSG00000112592
ENSG00000173039	Activation	ENSG00000073861
ENSG00000173039	Activation	ENSG00000091513
ENSG00000173039	Activation	ENSG00000160182
ENSG00000173039	Activation	ENSG00000160180
ENSG00000173039	Repression	ENSG00000178726
ENSG00000173039	Repression	ENSG00000102265
ENSG00000173039	Activation	ENSG00000137462
ENSG00000173039	Activation	ENSG00000164342
ENSG00000173039	Repression	ENSG00000164342
ENSG00000173039	Activation	ENSG00000196664
ENSG00000173039	Activation	ENSG00000041982
ENSG00000173039	Activation	ENSG00000206439
ENSG00000173039	Activation	ENSG00000118503
ENSG00000173039	Activation	ENSG00000120889
ENSG00000173039	Activation	ENSG00000159958
ENSG00000173039	Activation	ENSG00000121858
ENSG00000173039	Repression	ENSG00000121858
ENSG00000173039	Activation	ENSG00000056558
ENSG00000173039	Activation	ENSG00000127191
ENSG00000173039	Repression	ENSG00000127191
ENSG00000173039	Repression	ENSG00000101255
ENSG00000173039	Activation	ENSG00000122691
ENSG00000173039	Activation	ENSG00000183696
ENSG00000173039	Activation	ENSG00000162692
ENSG00000173039	Activation	ENSG00000112715
ENSG00000173039	Repression	ENSG00000112715
ENSG00000173039	Activation	ENSG00000101966
ENSG00000173039	Repression	ENSG00000101966
ENSG00000173039	Repression	ENSG00000100811
ENSG00000104856	Activation	ENSG00000172724
ENSG00000104856	Activation	ENSG00000137077
ENSG00000104856	Activation	ENSG00000162896
ENSG00000084093	Activation	ENSG00000101200
ENSG00000084093	Repression	ENSG00000176697
ENSG00000084093	Repression	ENSG00000164326
ENSG00000084093	Repression	ENSG00000085063
ENSG00000084093	Repression	ENSG00000159248
ENSG00000084093	Activation	ENSG00000145888
ENSG00000084093	Repression	ENSG00000176884
ENSG00000084093	Repression	ENSG00000104783
ENSG00000084093	Repression	ENSG00000075043
ENSG00000084093	Repression	ENSG00000184156
ENSG00000084093	Repression	ENSG00000131914
ENSG00000084093	Repression	ENSG00000099250
ENSG00000084093	Repression	ENSG00000112038
ENSG00000084093	Repression	ENSG00000181195
ENSG00000084093	Repression	ENSG00000115415
ENSG00000084093	Repression	ENSG00000006128
ENSG00000084093	Activation	ENSG00000180176
ENSG00000084093	Repression	ENSG00000180176
ENSG00000084093	Activation	ENSG00000139287
ENSG00000084093	Repression	ENSG00000258947
ENSG00000132005	Activation	ENSG00000164692
ENSG00000132005	Repression	ENSG00000166963
ENSG00000132005	Repression	ENSG00000136997
ENSG00000132005	Repression	ENSG00000132646
ENSG00000080298	Repression	ENSG00000166963
ENSG00000143390	Repression	ENSG00000164692
ENSG00000013561	Activation	ENSG00000110092
ENSG00000069667	Repression	ENSG00000187258
ENSG00000069667	Activation	ENSG00000126368
ENSG00000124782	Repression	ENSG00000142515
ENSG00000159216	Activation	ENSG00000164929
ENSG00000159216	Activation	ENSG00000274221
ENSG00000159216	Activation	ENSG00000174059
ENSG00000159216	Activation	ENSG00000185245
ENSG00000159216	Activation	ENSG00000109471
ENSG00000159216	Repression	ENSG00000164399
ENSG00000159216	Activation	ENSG00000005961
ENSG00000159216	Activation	ENSG00000177606
ENSG00000159216	Activation	ENSG00000131981
ENSG00000159216	Repression	ENSG00000164109
ENSG00000159216	Activation	ENSG00000085276
ENSG00000159216	Repression	ENSG00000133026
ENSG00000159216	Activation	ENSG00000149294
ENSG00000159216	Repression	ENSG00000196712
ENSG00000159216	Activation	ENSG00000163737
ENSG00000159216	Repression	ENSG00000163737
ENSG00000159216	Activation	ENSG00000066336
ENSG00000159216	Repression	ENSG00000125755
ENSG00000159216	Repression	ENSG00000112715
ENSG00000124813	Activation	ENSG00000197561
ENSG00000124813	Activation	ENSG00000029559
ENSG00000124813	Repression	ENSG00000029559
ENSG00000124813	Activation	ENSG00000131981
ENSG00000124813	Activation	ENSG00000137745
ENSG00000124813	Activation	ENSG00000087245
ENSG00000124813	Activation	ENSG00000019549
ENSG00000124813	Activation	ENSG00000185669
ENSG00000124813	Activation	ENSG00000122691
ENSG00000124813	Activation	ENSG00000112715
ENSG00000124813	Activation	ENSG00000150630
ENSG00000020633	Activation	ENSG00000142330
ENSG00000020633	Activation	ENSG00000106144
ENSG00000020633	Activation	ENSG00000164305
ENSG00000020633	Activation	ENSG00000165806
ENSG00000020633	Activation	ENSG00000064012
ENSG00000020633	Repression	ENSG00000110092
ENSG00000020633	Repression	ENSG00000135218
ENSG00000020633	Activation	ENSG00000124762
ENSG00000020633	Repression	ENSG00000003402
ENSG00000020633	Activation	ENSG00000181885
ENSG00000020633	Activation	ENSG00000182566
ENSG00000020633	Activation	ENSG00000213918
ENSG00000020633	Activation	ENSG00000168040
ENSG00000020633	Repression	ENSG00000114315
ENSG00000020633	Repression	ENSG00000144381
ENSG00000020633	Repression	ENSG00000076662
ENSG00000020633	Activation	ENSG00000153487
ENSG00000020633	Activation	ENSG00000111653
ENSG00000020633	Repression	ENSG00000101384
ENSG00000020633	Repression	ENSG00000100985
ENSG00000020633	Repression	ENSG00000136997
ENSG00000020633	Repression	ENSG00000162734
ENSG00000020633	Repression	ENSG00000159216
ENSG00000020633	Activation	ENSG00000196628
ENSG00000020633	Repression	ENSG00000151923
ENSG00000020633	Activation	ENSG00000102265
ENSG00000020633	Activation	ENSG00000175104
ENSG00000020633	Repression	ENSG00000100348
ENSG00000020633	Repression	ENSG00000162552
ENSG00000284901	Repression	ENSG00000141510
ENSG00000186350	Activation	ENSG00000165029
ENSG00000186350	Repression	ENSG00000108846
ENSG00000186350	Activation	ENSG00000205560
ENSG00000186350	Activation	ENSG00000160683
ENSG00000186350	Activation	ENSG00000086696
ENSG00000186350	Activation	ENSG00000134460
ENSG00000186350	Activation	ENSG00000100385
ENSG00000186350	Activation	ENSG00000147168
ENSG00000186350	Activation	ENSG00000225921
ENSG00000186350	Activation	ENSG00000117601
ENSG00000263310	Repression	ENSG00000048052
ENSG00000101115	Activation	ENSG00000167972
ENSG00000101115	Repression	ENSG00000039068
ENSG00000101115	Activation	ENSG00000078399
ENSG00000101115	Repression	ENSG00000284792
ENSG00000101115	Activation	ENSG00000148516
ENSG00000182568	Activation	ENSG00000171791
ENSG00000182568	Activation	ENSG00000135446
ENSG00000182568	Repression	ENSG00000165168
ENSG00000182568	Activation	ENSG00000107485
ENSG00000182568	Activation	ENSG00000213931
ENSG00000182568	Activation	ENSG00000113520
ENSG00000182568	Repression	ENSG00000113525
ENSG00000182568	Activation	ENSG00000148773
ENSG00000182568	Activation	ENSG00000113140
ENSG00000182568	Activation	ENSG00000066336
ENSG00000119042	Repression	ENSG00000073282
ENSG00000119042	Activation	ENSG00000125351
ENSG00000197019	Activation	ENSG00000119335
ENSG00000152217	Repression	ENSG00000119383
ENSG00000152217	Repression	ENSG00000125384
ENSG00000152217	Repression	ENSG00000073756
ENSG00000168066	Activation	ENSG00000104899
ENSG00000168066	Activation	ENSG00000140459
ENSG00000168066	Activation	ENSG00000185231
ENSG00000168066	Activation	ENSG00000105398
ENSG00000168066	Repression	ENSG00000113649
ENSG00000116560	Repression	ENSG00000185736
ENSG00000116560	Repression	ENSG00000169429
ENSG00000116560	Repression	ENSG00000166888
ENSG00000185960	Activation	ENSG00000068078
ENSG00000185960	Activation	ENSG00000120937
ENSG00000159263	Repression	ENSG00000171791
ENSG00000159263	Activation	ENSG00000164305
ENSG00000169375	Repression	ENSG00000101412
ENSG00000169375	Repression	ENSG00000142515
ENSG00000096717	Activation	ENSG00000085563
ENSG00000096717	Activation	ENSG00000157766
ENSG00000096717	Repression	ENSG00000154736
ENSG00000096717	Repression	ENSG00000119866
ENSG00000096717	Repression	ENSG00000158941
ENSG00000096717	Repression	ENSG00000110092
ENSG00000096717	Repression	ENSG00000039068
ENSG00000096717	Repression	ENSG00000124762
ENSG00000096717	Repression	ENSG00000000971
ENSG00000096717	Activation	ENSG00000003402
ENSG00000096717	Repression	ENSG00000123500
ENSG00000096717	Repression	ENSG00000164692
ENSG00000096717	Repression	ENSG00000168036
ENSG00000096717	Repression	ENSG00000128917
ENSG00000096717	Repression	ENSG00000135766
ENSG00000096717	Activation	ENSG00000196482
ENSG00000096717	Repression	ENSG00000106462
ENSG00000096717	Repression	ENSG00000118689
ENSG00000096717	Repression	ENSG00000213931
